Country,Territory,Unit,Precipitationdaily,Date
AUS,Australia,mm/h,0.17835329473018646,27-01-16
AUS,Australia,mm/h,0.09444170445203781,27-01-17
AUS,Australia,mm/h,0.2975887656211853,27-01-18
AUS,Australia,mm/h,0.15887881815433502,27-01-19
AUS,Australia,mm/h,0.16123224794864655,27-01-20
AUS,Australia,mm/h,0.1730956882238388,27-01-21
AUS,Australia,mm/h,0.2567360997200012,27-02-00
AUS,Australia,mm/h,0.1933855563402176,27-02-01
AUS,Australia,mm/h,0.17644882202148438,27-02-02
AUS,Australia,mm/h,0.2682918906211853,27-02-03
AUS,Australia,mm/h,0.12122500687837601,27-02-04
AUS,Australia,mm/h,0.025624975562095642,27-02-05
AUS,Australia,mm/h,0.17434810101985931,27-02-06
AUS,Australia,mm/h,0.13348859548568726,27-02-07
AUS,Australia,mm/h,0.11647702008485794,27-02-08
AUS,Australia,mm/h,0.09037274122238159,27-02-09
AUS,Australia,mm/h,0.33865225315093994,27-02-10
AUS,Australia,mm/h,0.22739583253860474,27-02-11
AUS,Australia,mm/h,0.3278650641441345,27-02-12
AUS,Australia,mm/h,0.40009522438049316,27-02-13
AUS,Australia,mm/h,0.1383095681667328,27-02-14
AUS,Australia,mm/h,0.09184595942497253,27-02-15
AUS,Australia,mm/h,0.03875582665205002,27-02-16
AUS,Australia,mm/h,0.04306953772902489,27-02-17
AUS,Australia,mm/h,0.08662715554237366,27-02-18
AUS,Australia,mm/h,0.016109541058540344,27-02-19
AUS,Australia,mm/h,0.14715832471847534,27-02-20
AUS,Australia,mm/h,0.06791578233242035,27-02-21
AUS,Australia,mm/h,0.04506058618426323,27-03-00
AUS,Australia,mm/h,0.02830538898706436,27-03-01
AUS,Australia,mm/h,0.055452410131692886,27-03-02
AUS,Australia,mm/h,0.03180332109332085,27-03-03
AUS,Australia,mm/h,0.11271251738071442,27-03-04
AUS,Australia,mm/h,0.017893556505441666,27-03-05
AUS,Australia,mm/h,0.13056081533432007,27-03-06
AUS,Australia,mm/h,0.2314879298210144,27-03-07
AUS,Australia,mm/h,0.09966693073511124,27-03-08
AUS,Australia,mm/h,0.009963073767721653,27-03-09
AUS,Australia,mm/h,0.058986272662878036,27-03-10
AUS,Australia,mm/h,0.05955556035041809,27-03-11
AUS,Australia,mm/h,0.033227019011974335,27-03-12
AUS,Australia,mm/h,0.16234920918941498,27-03-13
AUS,Australia,mm/h,0.17344795167446136,27-03-14
AUS,Australia,mm/h,0.04874904453754425,27-03-15
AUS,Australia,mm/h,0.039398256689310074,27-03-16
AUS,Australia,mm/h,0.09399369359016418,27-03-17
AUS,Australia,mm/h,0.03741232678294182,27-03-18
AUS,Australia,mm/h,0.15401367843151093,27-03-19
AUS,Australia,mm/h,0.02901221066713333,27-03-20
AUS,Australia,mm/h,0.034825265407562256,27-03-21
AUS,Australia,mm/h,0.041997507214546204,27-04-00
AUS,Australia,mm/h,0.05018075183033943,27-04-01
AUS,Australia,mm/h,0.009255231358110905,27-04-02
AUS,Australia,mm/h,0.042566582560539246,27-04-03
AUS,Australia,mm/h,0.0632493868470192,27-04-04
AUS,Australia,mm/h,0.008711814880371094,27-04-05
AUS,Australia,mm/h,0.16687074303627014,27-04-06
AUS,Australia,mm/h,0.09363091737031937,27-04-07
AUS,Australia,mm/h,0.03919356316328049,27-04-08
AUS,Australia,mm/h,0.018816960975527763,27-04-09
AUS,Australia,mm/h,0.035283222794532776,27-04-10
AUS,Australia,mm/h,0.030673185363411903,27-04-11
AUS,Australia,mm/h,0.08914628624916077,27-04-12
AUS,Australia,mm/h,0.009535846300423145,27-04-13
AUS,Australia,mm/h,0.033140815794467926,27-04-14
AUS,Australia,mm/h,0.0027227457612752914,27-04-15
AUS,Australia,mm/h,0.01017349399626255,27-04-16
AUS,Australia,mm/h,0.020737800747156143,27-04-17
AUS,Australia,mm/h,0.005846807267516851,27-04-18
AUS,Australia,mm/h,0.01186873484402895,27-04-19
AUS,Australia,mm/h,0.01064149010926485,27-04-20
AUS,Australia,mm/h,0.03043004870414734,27-04-21
AUS,Australia,mm/h,0.02230319008231163,27-05-00
AUS,Australia,mm/h,0.020764168351888657,27-05-01
AUS,Australia,mm/h,0.021382233127951622,27-05-02
AUS,Australia,mm/h,0.00598561717197299,27-05-03
AUS,Australia,mm/h,0.034169867634773254,27-05-04
AUS,Australia,mm/h,0.006688216235488653,27-05-05
AUS,Australia,mm/h,0.008481539785861969,27-05-06
AUS,Australia,mm/h,0.041863348335027695,27-05-07
AUS,Australia,mm/h,0.012930718250572681,27-05-08
AUS,Australia,mm/h,0.03474586829543114,27-05-09
AUS,Australia,mm/h,0.06782995909452438,27-05-10
AUS,Australia,mm/h,0.0028959205374121666,27-05-11
AUS,Australia,mm/h,0.005878441967070103,27-05-12
AUS,Australia,mm/h,0.02049124427139759,27-05-13
AUS,Australia,mm/h,0.04344264790415764,27-05-14
AUS,Australia,mm/h,0.0502193309366703,27-05-15
AUS,Australia,mm/h,0.03256496787071228,27-05-16
AUS,Australia,mm/h,0.02630058117210865,27-05-17
AUS,Australia,mm/h,0.01610841602087021,27-05-18
AUS,Australia,mm/h,0.014074034057557583,27-05-19
AUS,Australia,mm/h,0.03277193382382393,27-05-20
AUS,Australia,mm/h,0.006291872356086969,27-05-21
AUS,Australia,mm/h,0.017870131880044937,27-06-00
AUS,Australia,mm/h,0.004550915211439133,27-06-01
AUS,Australia,mm/h,0.021846679970622063,27-06-02
AUS,Australia,mm/h,0.05975942313671112,27-06-03
AUS,Australia,mm/h,0.017186295241117477,27-06-04
AUS,Australia,mm/h,0.04579804092645645,27-06-05
AUS,Australia,mm/h,0.016938114538788795,27-06-06
AUS,Australia,mm/h,0.054143622517585754,27-06-07
AUS,Australia,mm/h,0.026203306391835213,27-06-08
AUS,Australia,mm/h,0.02351546101272106,27-06-09
AUS,Australia,mm/h,0.006073583383113146,27-06-10
AUS,Australia,mm/h,0.0068001397885382175,27-06-11
AUS,Australia,mm/h,0.029229754582047462,27-06-12
AUS,Australia,mm/h,0.03683333098888397,27-06-13
AUS,Australia,mm/h,0.019436649978160858,27-06-14
AUS,Australia,mm/h,0.004016042686998844,27-06-15
AUS,Australia,mm/h,0.00914275273680687,27-06-16
AUS,Australia,mm/h,0.030708204954862595,27-06-17
AUS,Australia,mm/h,0.05528861656785011,27-06-18
AUS,Australia,mm/h,0.0197591595351696,27-06-19
AUS,Australia,mm/h,0.011360425502061844,27-06-20
AUS,Australia,mm/h,0.013370655477046967,27-06-21
AUS,Australia,mm/h,0.012823513709008694,27-07-00
AUS,Australia,mm/h,0.0205374862998724,27-07-01
AUS,Australia,mm/h,0.020637890323996544,27-07-02
AUS,Australia,mm/h,0.002349838148802519,27-07-03
AUS,Australia,mm/h,0.010578615590929985,27-07-04
AUS,Australia,mm/h,0.004724440164864063,27-07-05
AUS,Australia,mm/h,0.03206239268183708,27-07-06
AUS,Australia,mm/h,0.05868668109178543,27-07-07
AUS,Australia,mm/h,0.04626188054680824,27-07-08
AUS,Australia,mm/h,0.005680215544998646,27-07-09
AUS,Australia,mm/h,0.05725637078285217,27-07-10
AUS,Australia,mm/h,0.013265174813568592,27-07-11
AUS,Australia,mm/h,0.010830155573785305,27-07-12
AUS,Australia,mm/h,0.009760166518390179,27-07-13
AUS,Australia,mm/h,0.004485646728426218,27-07-14
AUS,Australia,mm/h,0.005634016823023558,27-07-15
AUS,Australia,mm/h,0.01244090311229229,27-07-16
AUS,Australia,mm/h,0.025726456195116043,27-07-17
AUS,Australia,mm/h,0.009049304760992527,27-07-18
AUS,Australia,mm/h,0.007813744246959686,27-07-19
AUS,Australia,mm/h,0.03574029728770256,27-07-20
AUS,Australia,mm/h,0.022369861602783203,27-07-21
AUS,Australia,mm/h,0.021534359082579613,27-08-00
AUS,Australia,mm/h,0.026226744055747986,27-08-01
AUS,Australia,mm/h,0.005464771296828985,27-08-02
AUS,Australia,mm/h,0.0027109328657388687,27-08-03
AUS,Australia,mm/h,0.01706044375896454,27-08-04
AUS,Australia,mm/h,0.014795728027820587,27-08-05
AUS,Australia,mm/h,0.007455144543200731,27-08-06
AUS,Australia,mm/h,0.0020521197002381086,27-08-07
AUS,Australia,mm/h,0.023970648646354675,27-08-08
AUS,Australia,mm/h,0.014896361157298088,27-08-09
AUS,Australia,mm/h,0.007931847125291824,27-08-10
AUS,Australia,mm/h,0.0337267704308033,27-08-11
AUS,Australia,mm/h,0.0056557259522378445,27-08-12
AUS,Australia,mm/h,0.023310363292694092,27-08-13
AUS,Australia,mm/h,0.019529914483428,27-08-14
AUS,Australia,mm/h,0.04224501550197601,27-08-15
AUS,Australia,mm/h,0.035372648388147354,27-08-16
AUS,Australia,mm/h,0.009365730918943882,27-08-17
AUS,Australia,mm/h,0.006856591906398535,27-08-18
AUS,Australia,mm/h,0.008644016459584236,27-08-19
AUS,Australia,mm/h,0.009952881373465061,27-08-20
AUS,Australia,mm/h,0.009875302202999592,27-08-21
AUS,Australia,mm/h,0.01791522651910782,27-09-00
AUS,Australia,mm/h,0.0064688692800700665,27-09-01
AUS,Australia,mm/h,0.017243245616555214,27-09-02
AUS,Australia,mm/h,0.006317640654742718,27-09-03
AUS,Australia,mm/h,0.02967754937708378,27-09-04
AUS,Australia,mm/h,0.011914867907762527,27-09-05
AUS,Australia,mm/h,0.01246790960431099,27-09-06
AUS,Australia,mm/h,0.01623273640871048,27-09-07
AUS,Australia,mm/h,0.004464437253773212,27-09-08
AUS,Australia,mm/h,0.016267746686935425,27-09-09
AUS,Australia,mm/h,0.029979918152093887,27-09-10
AUS,Australia,mm/h,0.01845567300915718,27-09-11
AUS,Australia,mm/h,0.012511523440480232,27-09-12
AUS,Australia,mm/h,0.01209699735045433,27-09-13
AUS,Australia,mm/h,0.012242472730576992,27-09-14
AUS,Australia,mm/h,0.003768016118556261,27-09-15
AUS,Australia,mm/h,0.019308798015117645,27-09-16
AUS,Australia,mm/h,0.022329704836010933,27-09-17
AUS,Australia,mm/h,0.004346280824393034,27-09-18
AUS,Australia,mm/h,0.009368681348860264,27-09-19
AUS,Australia,mm/h,0.004302497021853924,27-09-20
AUS,Australia,mm/h,0.01246170699596405,27-09-21
AUS,Australia,mm/h,0.03112630546092987,27-10-00
AUS,Australia,mm/h,0.00942632369697094,27-10-01
AUS,Australia,mm/h,0.044339027255773544,27-10-02
AUS,Australia,mm/h,0.014162375591695309,27-10-03
AUS,Australia,mm/h,0.020982299000024796,27-10-04
AUS,Australia,mm/h,0.02232937142252922,27-10-05
AUS,Australia,mm/h,0.0195302851498127,27-10-06
AUS,Australia,mm/h,0.018018096685409546,27-10-07
AUS,Australia,mm/h,0.005100576672703028,27-10-08
AUS,Australia,mm/h,0.038137730211019516,27-10-09
AUS,Australia,mm/h,0.02131093293428421,27-10-10
AUS,Australia,mm/h,0.057843439280986786,27-10-11
AUS,Australia,mm/h,0.009972522966563702,27-10-12
AUS,Australia,mm/h,0.011191202327609062,27-10-13
AUS,Australia,mm/h,0.013902301900088787,27-10-14
AUS,Australia,mm/h,0.02879309095442295,27-10-15
AUS,Australia,mm/h,0.007777081336826086,27-10-16
AUS,Australia,mm/h,0.008999595418572426,27-10-17
AUS,Australia,mm/h,0.04219161719083786,27-10-18
AUS,Australia,mm/h,0.016886001452803612,27-10-19
AUS,Australia,mm/h,0.03749106451869011,27-10-20
AUS,Australia,mm/h,0.01939319260418415,27-10-21
AUS,Australia,mm/h,0.029613908380270004,27-11-00
AUS,Australia,mm/h,0.09348920732736588,27-11-01
AUS,Australia,mm/h,0.04149561747908592,27-11-02
AUS,Australia,mm/h,0.005974511615931988,27-11-03
AUS,Australia,mm/h,0.005452763754874468,27-11-04
AUS,Australia,mm/h,0.04441504925489426,27-11-05
AUS,Australia,mm/h,0.009771094657480717,27-11-06
AUS,Australia,mm/h,0.038654178380966187,27-11-07
AUS,Australia,mm/h,0.11476495862007141,27-11-08
AUS,Australia,mm/h,0.029981443658471107,27-11-09
AUS,Australia,mm/h,0.24475105106830597,27-11-10
AUS,Australia,mm/h,0.01380193792283535,27-11-11
AUS,Australia,mm/h,0.04851599037647247,27-11-12
AUS,Australia,mm/h,0.0871211364865303,27-11-13
AUS,Australia,mm/h,0.0526980459690094,27-11-14
AUS,Australia,mm/h,0.015423604287207127,27-11-15
AUS,Australia,mm/h,0.01320102158933878,27-11-16
AUS,Australia,mm/h,0.036157626658678055,27-11-17
AUS,Australia,mm/h,0.06532271951436996,27-11-18
AUS,Australia,mm/h,0.017610805109143257,27-11-19
AUS,Australia,mm/h,0.013865333981812,27-11-20
AUS,Australia,mm/h,0.037495385855436325,27-11-21
AUS,Australia,mm/h,0.19298920035362244,27-12-00
AUS,Australia,mm/h,0.035319000482559204,27-12-01
AUS,Australia,mm/h,0.045057263225317,27-12-02
AUS,Australia,mm/h,0.19256915152072906,27-12-03
AUS,Australia,mm/h,0.15852685272693634,27-12-04
AUS,Australia,mm/h,0.1154395267367363,27-12-05
AUS,Australia,mm/h,0.05211624130606651,27-12-06
AUS,Australia,mm/h,0.19604571163654327,27-12-07
AUS,Australia,mm/h,0.19864949584007263,27-12-08
AUS,Australia,mm/h,0.105217844247818,27-12-09
AUS,Australia,mm/h,0.20192253589630127,27-12-10
AUS,Australia,mm/h,0.11091724038124084,27-12-11
AUS,Australia,mm/h,0.054179832339286804,27-12-12
AUS,Australia,mm/h,0.06069454923272133,27-12-13
AUS,Australia,mm/h,0.10693542659282684,27-12-14
AUS,Australia,mm/h,0.23556454479694366,27-12-15
AUS,Australia,mm/h,0.24415729939937592,27-12-16
AUS,Australia,mm/h,0.09168697148561478,27-12-17
AUS,Australia,mm/h,0.03604957088828087,27-12-18
AUS,Australia,mm/h,0.0255257748067379,27-12-19
AUS,Australia,mm/h,0.1392146646976471,27-12-20
AUS,Australia,mm/h,0.17972750961780548,27-12-21
AUS,Australia,mm/h,0.11254612356424332,28-01-00
AUS,Australia,mm/h,0.17126676440238953,28-01-01
AUS,Australia,mm/h,0.045351285487413406,28-01-02
AUS,Australia,mm/h,0.06510092318058014,28-01-03
AUS,Australia,mm/h,0.11945915967226028,28-01-04
AUS,Australia,mm/h,0.043142642825841904,28-01-05
AUS,Australia,mm/h,0.21568502485752106,28-01-06
AUS,Australia,mm/h,0.08829569071531296,28-01-07
AUS,Australia,mm/h,0.04862965643405914,28-01-08
AUS,Australia,mm/h,0.2559873163700104,28-01-09
AUS,Australia,mm/h,0.20327672362327576,28-01-10
AUS,Australia,mm/h,0.013931977562606335,28-01-11
AUS,Australia,mm/h,0.2773200571537018,28-01-12
AUS,Australia,mm/h,0.0984424576163292,28-01-13
AUS,Australia,mm/h,0.1875610053539276,28-01-14
AUS,Australia,mm/h,0.08942976593971252,28-01-15
AUS,Australia,mm/h,0.153354674577713,28-01-16
AUS,Australia,mm/h,0.06167338788509369,28-01-17
AUS,Australia,mm/h,0.3290077745914459,28-01-18
AUS,Australia,mm/h,0.14606019854545593,28-01-19
AUS,Australia,mm/h,0.16593623161315918,28-01-20
AUS,Australia,mm/h,0.23256155848503113,28-01-21
AUS,Australia,mm/h,0.21680393815040588,28-02-00
AUS,Australia,mm/h,0.1893301159143448,28-02-01
AUS,Australia,mm/h,0.12709519267082214,28-02-02
AUS,Australia,mm/h,0.3590106964111328,28-02-03
AUS,Australia,mm/h,0.08942409604787827,28-02-04
AUS,Australia,mm/h,0.020323561504483223,28-02-05
AUS,Australia,mm/h,0.25370901823043823,28-02-06
AUS,Australia,mm/h,0.099177785217762,28-02-07
AUS,Australia,mm/h,0.14837683737277985,28-02-08
AUS,Australia,mm/h,0.1474476158618927,28-02-09
AUS,Australia,mm/h,0.39380043745040894,28-02-10
AUS,Australia,mm/h,0.2739976644515991,28-02-11
AUS,Australia,mm/h,0.37378352880477905,28-02-12
AUS,Australia,mm/h,0.36881375312805176,28-02-13
AUS,Australia,mm/h,0.13712051510810852,28-02-14
AUS,Australia,mm/h,0.13578668236732483,28-02-15
AUS,Australia,mm/h,0.011895162984728813,28-02-16
AUS,Australia,mm/h,0.027697676792740822,28-02-17
AUS,Australia,mm/h,0.0937972366809845,28-02-18
AUS,Australia,mm/h,0.021796459332108498,28-02-19
AUS,Australia,mm/h,0.12161524593830109,28-02-20
AUS,Australia,mm/h,0.07874199002981186,28-02-21
AUS,Australia,mm/h,0.03981046378612518,28-03-00
AUS,Australia,mm/h,0.028468048200011253,28-03-01
AUS,Australia,mm/h,0.062139030545949936,28-03-02
AUS,Australia,mm/h,0.03403578698635101,28-03-03
AUS,Australia,mm/h,0.1338837444782257,28-03-04
AUS,Australia,mm/h,0.011829644441604614,28-03-05
AUS,Australia,mm/h,0.07849449664354324,28-03-06
AUS,Australia,mm/h,0.17113454639911652,28-03-07
AUS,Australia,mm/h,0.09202893078327179,28-03-08
AUS,Australia,mm/h,0.0061916159465909,28-03-09
AUS,Australia,mm/h,0.08557749539613724,28-03-10
AUS,Australia,mm/h,0.08976543694734573,28-03-11
AUS,Australia,mm/h,0.02908644638955593,28-03-12
AUS,Australia,mm/h,0.1709684282541275,28-03-13
AUS,Australia,mm/h,0.027901824563741684,28-03-14
AUS,Australia,mm/h,0.019836777821183205,28-03-15
AUS,Australia,mm/h,0.02419622614979744,28-03-16
AUS,Australia,mm/h,0.1347496658563614,28-03-17
AUS,Australia,mm/h,0.01629035174846649,28-03-18
AUS,Australia,mm/h,0.07206565886735916,28-03-19
AUS,Australia,mm/h,0.026650680229067802,28-03-20
AUS,Australia,mm/h,0.02681659907102585,28-03-21
AUS,Australia,mm/h,0.04199647903442383,28-04-00
AUS,Australia,mm/h,0.015735389664769173,28-04-01
AUS,Australia,mm/h,0.009893538430333138,28-04-02
AUS,Australia,mm/h,0.00778308417648077,28-04-03
AUS,Australia,mm/h,0.09093514829874039,28-04-04
AUS,Australia,mm/h,0.02310500480234623,28-04-05
AUS,Australia,mm/h,0.10318797826766968,28-04-06
AUS,Australia,mm/h,0.05623231828212738,28-04-07
AUS,Australia,mm/h,0.04169141873717308,28-04-08
AUS,Australia,mm/h,0.006655198056250811,28-04-09
AUS,Australia,mm/h,0.02999965101480484,28-04-10
AUS,Australia,mm/h,0.02620406448841095,28-04-11
AUS,Australia,mm/h,0.03777095675468445,28-04-12
AUS,Australia,mm/h,0.017235588282346725,28-04-13
AUS,Australia,mm/h,0.06073659658432007,28-04-14
AUS,Australia,mm/h,0.004937140736728907,28-04-15
AUS,Australia,mm/h,0.02348838932812214,28-04-16
AUS,Australia,mm/h,0.009589463472366333,28-04-17
AUS,Australia,mm/h,0.0060218400321900845,28-04-18
AUS,Australia,mm/h,0.00904597993940115,28-04-19
AUS,Australia,mm/h,0.04790614917874336,28-04-20
AUS,Australia,mm/h,0.024381939321756363,28-04-21
AUS,Australia,mm/h,0.02362317219376564,28-05-00
AUS,Australia,mm/h,0.006530089303851128,28-05-01
AUS,Australia,mm/h,0.016456935554742813,28-05-02
AUS,Australia,mm/h,0.0058985427021980286,28-05-03
AUS,Australia,mm/h,0.04881714656949043,28-05-04
AUS,Australia,mm/h,0.00291173136793077,28-05-05
AUS,Australia,mm/h,0.020184312015771866,28-05-06
AUS,Australia,mm/h,0.05130552500486374,28-05-07
AUS,Australia,mm/h,0.018876297399401665,28-05-08
AUS,Australia,mm/h,0.03217152878642082,28-05-09
AUS,Australia,mm/h,0.11613022536039352,28-05-10
AUS,Australia,mm/h,0.0036774114705622196,28-05-11
AUS,Australia,mm/h,0.00633993512019515,28-05-12
AUS,Australia,mm/h,0.013690992258489132,28-05-13
AUS,Australia,mm/h,0.008597094565629959,28-05-14
AUS,Australia,mm/h,0.07900232076644897,28-05-15
AUS,Australia,mm/h,0.017553457990288734,28-05-16
AUS,Australia,mm/h,0.01660800911486149,28-05-17
AUS,Australia,mm/h,0.017411282286047935,28-05-18
AUS,Australia,mm/h,0.022193236276507378,28-05-19
AUS,Australia,mm/h,0.019246788695454597,28-05-20
AUS,Australia,mm/h,0.032221365720033646,28-05-21
AUS,Australia,mm/h,0.02975502796471119,28-06-00
AUS,Australia,mm/h,0.025255704298615456,28-06-01
AUS,Australia,mm/h,0.01354757696390152,28-06-02
AUS,Australia,mm/h,0.05469769239425659,28-06-03
AUS,Australia,mm/h,0.012499664910137653,28-06-04
AUS,Australia,mm/h,0.0868564024567604,28-06-05
AUS,Australia,mm/h,0.007501865271478891,28-06-06
AUS,Australia,mm/h,0.025126682594418526,28-06-07
AUS,Australia,mm/h,0.008994845673441887,28-06-08
AUS,Australia,mm/h,0.023866744711995125,28-06-09
AUS,Australia,mm/h,0.01753624528646469,28-06-10
AUS,Australia,mm/h,0.0658792182803154,28-06-11
AUS,Australia,mm/h,0.0172642320394516,28-06-12
AUS,Australia,mm/h,0.03113575279712677,28-06-13
AUS,Australia,mm/h,0.032457977533340454,28-06-14
AUS,Australia,mm/h,0.007757893297821283,28-06-15
AUS,Australia,mm/h,0.01386997289955616,28-06-16
AUS,Australia,mm/h,0.038377225399017334,28-06-17
AUS,Australia,mm/h,0.013490007258951664,28-06-18
AUS,Australia,mm/h,0.023251382634043694,28-06-19
AUS,Australia,mm/h,0.02245420776307583,28-06-20
AUS,Australia,mm/h,0.009005514904856682,28-06-21
AUS,Australia,mm/h,0.012922797352075577,28-07-00
AUS,Australia,mm/h,0.022892510518431664,28-07-01
AUS,Australia,mm/h,0.014757663011550903,28-07-02
AUS,Australia,mm/h,0.022003570571541786,28-07-03
AUS,Australia,mm/h,0.007532443385571241,28-07-04
AUS,Australia,mm/h,0.005977030377835035,28-07-05
AUS,Australia,mm/h,0.01720644161105156,28-07-06
AUS,Australia,mm/h,0.02269968017935753,28-07-07
AUS,Australia,mm/h,0.05900430306792259,28-07-08
AUS,Australia,mm/h,0.00730603002011776,28-07-09
AUS,Australia,mm/h,0.08505920320749283,28-07-10
AUS,Australia,mm/h,0.024172458797693253,28-07-11
AUS,Australia,mm/h,0.006018511485308409,28-07-12
AUS,Australia,mm/h,0.014813772402703762,28-07-13
AUS,Australia,mm/h,0.011303503066301346,28-07-14
AUS,Australia,mm/h,0.01837758533656597,28-07-15
AUS,Australia,mm/h,0.005232488736510277,28-07-16
AUS,Australia,mm/h,0.016742778941988945,28-07-17
AUS,Australia,mm/h,0.015987055376172066,28-07-18
AUS,Australia,mm/h,0.018425121903419495,28-07-19
AUS,Australia,mm/h,0.005618170369416475,28-07-20
AUS,Australia,mm/h,0.025525696575641632,28-07-21
AUS,Australia,mm/h,0.02121492102742195,28-08-00
AUS,Australia,mm/h,0.011884475126862526,28-08-01
AUS,Australia,mm/h,0.011687970720231533,28-08-02
AUS,Australia,mm/h,0.004410190042108297,28-08-03
AUS,Australia,mm/h,0.030303651466965675,28-08-04
AUS,Australia,mm/h,0.007492459379136562,28-08-05
AUS,Australia,mm/h,0.015533764846622944,28-08-06
AUS,Australia,mm/h,0.0028742351569235325,28-08-07
AUS,Australia,mm/h,0.04179627448320389,28-08-08
AUS,Australia,mm/h,0.05177786201238632,28-08-09
AUS,Australia,mm/h,0.006476274225860834,28-08-10
AUS,Australia,mm/h,0.018417535349726677,28-08-11
AUS,Australia,mm/h,0.0061188568361103535,28-08-12
AUS,Australia,mm/h,0.014294889755547047,28-08-13
AUS,Australia,mm/h,0.005950579419732094,28-08-14
AUS,Australia,mm/h,0.01863739639520645,28-08-15
AUS,Australia,mm/h,0.03507908061146736,28-08-16
AUS,Australia,mm/h,0.008848840370774269,28-08-17
AUS,Australia,mm/h,0.02108021266758442,28-08-18
AUS,Australia,mm/h,0.012802167795598507,28-08-19
AUS,Australia,mm/h,0.002332019852474332,28-08-20
AUS,Australia,mm/h,0.010912048630416393,28-08-21
AUS,Australia,mm/h,0.007568885572254658,28-09-00
AUS,Australia,mm/h,0.03348337113857269,28-09-01
AUS,Australia,mm/h,0.014850250445306301,28-09-02
AUS,Australia,mm/h,0.02828071638941765,28-09-03
AUS,Australia,mm/h,0.04342596232891083,28-09-04
AUS,Australia,mm/h,0.06617647409439087,28-09-05
AUS,Australia,mm/h,0.00491857435554266,28-09-06
AUS,Australia,mm/h,0.013749654404819012,28-09-07
AUS,Australia,mm/h,0.007192011922597885,28-09-08
AUS,Australia,mm/h,0.00983407348394394,28-09-09
AUS,Australia,mm/h,0.04444059729576111,28-09-10
AUS,Australia,mm/h,0.1492377519607544,28-09-11
AUS,Australia,mm/h,0.06566868722438812,28-09-12
AUS,Australia,mm/h,0.008838239125907421,28-09-13
AUS,Australia,mm/h,0.004634828772395849,28-09-14
AUS,Australia,mm/h,0.007308341097086668,28-09-15
AUS,Australia,mm/h,0.10424818098545074,28-09-16
AUS,Australia,mm/h,0.018150852993130684,28-09-17
AUS,Australia,mm/h,0.011383944191038609,28-09-18
AUS,Australia,mm/h,0.003143996698781848,28-09-19
AUS,Australia,mm/h,0.02706342376768589,28-09-20
AUS,Australia,mm/h,0.0474027581512928,28-09-21
AUS,Australia,mm/h,0.06664594262838364,28-10-00
AUS,Australia,mm/h,0.01303811278194189,28-10-01
AUS,Australia,mm/h,0.005361989140510559,28-10-02
AUS,Australia,mm/h,0.018558897078037262,28-10-03
AUS,Australia,mm/h,0.0038060625083744526,28-10-04
AUS,Australia,mm/h,0.020333081483840942,28-10-05
AUS,Australia,mm/h,0.01864544115960598,28-10-06
AUS,Australia,mm/h,0.03605906665325165,28-10-07
AUS,Australia,mm/h,0.022077718749642372,28-10-08
AUS,Australia,mm/h,0.02977849543094635,28-10-09
AUS,Australia,mm/h,0.050506915897130966,28-10-10
AUS,Australia,mm/h,0.07968392223119736,28-10-11
AUS,Australia,mm/h,0.029525425285100937,28-10-12
AUS,Australia,mm/h,0.008540013805031776,28-10-13
AUS,Australia,mm/h,0.004336880519986153,28-10-14
AUS,Australia,mm/h,0.03575540706515312,28-10-15
AUS,Australia,mm/h,0.011887919157743454,28-10-16
AUS,Australia,mm/h,0.022337529808282852,28-10-17
AUS,Australia,mm/h,0.010935718193650246,28-10-18
AUS,Australia,mm/h,0.011632573790848255,28-10-19
AUS,Australia,mm/h,0.04566754400730133,28-10-20
AUS,Australia,mm/h,0.06290706247091293,28-10-21
AUS,Australia,mm/h,0.027673834934830666,28-11-00
AUS,Australia,mm/h,0.050024136900901794,28-11-01
AUS,Australia,mm/h,0.0460699200630188,28-11-02
AUS,Australia,mm/h,0.00719944853335619,28-11-03
AUS,Australia,mm/h,0.005487268790602684,28-11-04
AUS,Australia,mm/h,0.039355698972940445,28-11-05
AUS,Australia,mm/h,0.021859318017959595,28-11-06
AUS,Australia,mm/h,0.03683503717184067,28-11-07
AUS,Australia,mm/h,0.18943297863006592,28-11-08
AUS,Australia,mm/h,0.03449438512325287,28-11-09
AUS,Australia,mm/h,0.165927916765213,28-11-10
AUS,Australia,mm/h,0.012405907735228539,28-11-11
AUS,Australia,mm/h,0.07685428857803345,28-11-12
AUS,Australia,mm/h,0.09945306926965714,28-11-13
AUS,Australia,mm/h,0.04592479020357132,28-11-14
AUS,Australia,mm/h,0.020326901227235794,28-11-15
AUS,Australia,mm/h,0.017251236364245415,28-11-16
AUS,Australia,mm/h,0.03208744153380394,28-11-17
AUS,Australia,mm/h,0.04939744994044304,28-11-18
AUS,Australia,mm/h,0.006988763343542814,28-11-19
AUS,Australia,mm/h,0.033203497529029846,28-11-20
AUS,Australia,mm/h,0.05104299262166023,28-11-21
AUS,Australia,mm/h,0.17061880230903625,28-12-00
AUS,Australia,mm/h,0.044850077480077744,28-12-01
AUS,Australia,mm/h,0.04114913195371628,28-12-02
AUS,Australia,mm/h,0.16419558227062225,28-12-03
AUS,Australia,mm/h,0.13237571716308594,28-12-04
AUS,Australia,mm/h,0.1268470138311386,28-12-05
AUS,Australia,mm/h,0.02694881521165371,28-12-06
AUS,Australia,mm/h,0.1256953328847885,28-12-07
